x,y,code,title,major_group
10.754601,7.673337,3,Technicians and Associate Professionals,3
10.505224,7.3367915,31,Science and Engineering Associate Professionals,3
7.114095,5.244554,311,Physical and Engineering Science Technicians,3
7.484345,5.0438857,3111,Chemical and Physical Science Technicians,3
8.541575,6.3118644,3112,Civil Engineering Technicians,3
11.134564,7.5938225,3113,Electrical Engineering Technicians,3
11.215175,7.8603373,3114,Electronics Engineering Technicians,3
10.737119,6.791303,3115,Mechanical Engineering Technicians,3
7.8305817,5.0835094,3116,Chemical Engineering Technicians,3
8.870092,5.543143,3117,Mining and metallurgical technicians,3
10.596528,6.137305,3118,Draughtspersons,3
7.9496284,5.6130166,3119,Physical and Engineering Science Technicians Not Elsewhere Classified,3
7.827637,6.9698567,312,"Mining, Manufacturing and Construction Supervisors",3
9.069663,5.7121224,3121,Mining Supervisors,3
7.973871,6.808081,3122,Manufacturing Supervisors,3
8.729428,6.4536414,3123,Construction Supervisors,3
10.769031,7.401147,313,Process Control Technicians,3
11.137335,7.3891687,3131,Power Production Plant Operators,3
9.6815,5.201056,3132,Incinerator and Water Treatment Plant Operators,3
9.574859,5.2357974,3133,Chemical Processing Plant Controllers,3
9.643966,5.275878,3134,Petroleum and Natural Gas Refining Plant Operators,3
9.640205,5.5068283,3135,Metal Production Process Controllers,3
-22.304813,-1.0023882,3139,Process Control Technicians Not Elsewhere Classified,3
7.0261807,5.134154,314,Life Science Technicians and Related Associate Professionals,3
7.2720785,4.928907,3141,Life Science Technicians (excluding Medical),3
7.371219,4.7777896,3142,Agricultural Technicians,3
9.966782,4.1134114,3143,Forestry Technicians,3
11.39794,6.975496,315,Ship and Aircraft Controllers and Technicians,3
11.321335,6.873608,3151,Ships' Engineers,3
11.633088,6.7963324,3152,Ships' Deck Officers and Pilots,3
10.133256,7.9956417,3153,Aircraft Pilots and Related Associate Professionals,3
10.029959,8.113159,3154,Air Traffic Controllers,3
10.508956,8.002342,3155,Air Traffic Safety Electronics Technicians,3
2.398819,4.9138737,32,Health Associate Professionals,3
