x,y,code,title,major_group
11.240899,2.5235083,3512,Information and Communications Technology User Support Technicians,3
11.361988,2.400246,3513,Computer Network and Systems Technicians,3
10.933235,2.2614992,3514,Web Technicians,3
11.449155,2.4062822,352,Telecommunications and Broadcasting Technicians,3
11.322716,2.1001174,3521,Broadcasting and Audio-visual Technicians,3
11.567432,2.633808,3522,Telecommunications Engineering Technicians,3
9.55879,2.4291914,4,Clerical Support Workers,4
7.200427,4.1708345,41,General and Keyboard Clerks,4
7.293472,4.0205317,411,General Office Clerks,4
7.3223114,4.0042243,4110,General Office Clerks,4
7.6163993,1.0061991,412,Secretaries (general),4
7.6505723,1.0034811,4120,Secretaries (general),4
7.1466117,4.598335,413,Keyboard Operators,4
7.056948,4.4091716,4131,Typists and Word Processing Operators,4
7.251718,3.9484303,4132,Data Entry Clerks,4
7.635575,3.9821675,42,Customer Services Clerks,4
7.2839465,3.6339397,421,"Tellers, Money Collectors and Related Clerks",4
7.312282,3.7533133,4211,Bank Tellers and Related Clerks,4
7.2965803,2.8772824,4212,"Bookmakers, Croupiers and Related Gaming Workers",4
7.2944927,2.9127126,4213,Pawnbrokers and Money-lenders,4
7.42183,3.3797674,4214,Debt Collectors and Related Workers,4
10.01883,2.3813853,422,Client Information Workers,4
8.120264,4.2004404,4221,Travel Consultants and Clerks,4
7.4385414,3.8849187,4222,Contact Centre Information Clerks,4
7.67379,4.0545483,4223,Telephone Switchboard Operators,4
8.211197,4.0839095,4224,Hotel Receptionists,4
7.3540087,3.9478667,4225,Inquiry Clerks,4
7.7611494,4.072689,4226,Receptionists (general),4
7.8792386,1.9578894,4227,Survey and Market Research Interviewers,4
9.938956,2.3581288,4229,Client Information Workers Not Elsewhere Classified,4
7.2935495,4.1325855,43,Numerical and Material Recording Clerks,4
7.2152205,4.103195,431,Numerical Clerks,4
7.2583594,3.7558954,4311,Accounting and Bookkeeping Clerks,4
7.0500607,2.5043297,4312,"Statistical, Finance and Insurance Clerks",4
7.3096204,3.8851879,4313,Payroll Clerks,4
7.469807,4.2970505,432,Material Recording and Transport Clerks,4
7.543956,4.134379,4321,Stock Clerks,4
7.579618,4.121445,4322,Production Clerks,4
7.9990954,4.5612054,4323,Transport Clerks,4
9.619293,2.4098222,44,Other Clerical Support Workers,4
9.561021,2.4040737,441,Other Clerical Support Workers,4
7.300442,3.9233463,4411,Library Clerks,4
7.998737,4.522071,4412,Mail Carriers and Sorting Clerks,4
7.1049123,4.2693753,4413,"Coding, Proofreading and Related Clerks",4
10.975873,5.6646733,4414,Scribes and Related Workers,4
7.153179,4.2186832,4415,Filing and Copying Clerks,4
7.329404,3.9964135,4416,Personnel Clerks,4
9.657351,2.5281422,4419,Clerical Support Workers Not Elsewhere Classified,4
8.155279,3.3661263,5,Service and Sales Workers,5
9.474358,2.155668,51,Personal Service Workers,5
8.30186,4.2294807,511,"Travel Attendants, Conductors and Guides",5
8.302423,4.1916986,5111,Travel Attendants and Travel Stewards,5
12.357287,3.5648246,5112,Transport Conductors,5
8.285793,4.2566066,5113,Travel Guides,5
8.889554,4.1673284,512,Cooks,5
8.936917,4.06978,5120,Cooks,5
8.537907,4.0384264,513,Waiters and Bartenders,5
8.544537,4.025898,5131,Waiters,5
8.620002,3.9763775,5132,Bartenders,5
10.115916,5.2016163,514,"Hairdressers, Beauticians and Related Workers",5
9.797137,4.943083,5141,Hairdressers,5
10.182574,5.306968,5142,Beauticians and Related Workers,5
10.108269,4.116262,515,Building and Housekeeping Supervisors,5
9.209468,5.144149,5151,"Cleaning and Housekeeping Supervisors in Offices, Hotels and Other Establishments",5
9.194567,5.016379,5152,Domestic Housekeepers,5
10.048994,4.0264363,5153,Building Caretakers,5
9.541639,2.170916,516,Other Personal Services Workers,5
7.2421865,2.5875573,5161,"Astrologers, Fortune-tellers and Related Workers",5
8.567047,4.1856365,5162,Companions and Valets,5
11.397634,1.3113259,5163,Undertakers and Embalmers,5
9.859643,4.996492,5164,Pet Groomers and Animal Care Workers,5
13.83443,4.680184,5165,Driving Instructors,5
9.557782,2.2007504,5169,Personal Services Workers Not Elsewhere Classified,5
8.001109,3.3005376,52,Sales Workers,5
7.9320455,3.0925756,521,Street and Market Salespersons,5
7.9251933,3.1889532,5211,Stall and Market Salespersons,5
8.073523,3.4045835,5212,Street Food Salespersons,5
8.000499,3.463504,522,Shop Aalespersons,5
8.229602,3.5944319,5221,Shopkeepers,5
9.6292715,3.9371266,5222,Shop Supervisors,5
8.053866,3.5909913,5223,Shop Sales Assistants,5
7.9819374,3.815217,523,Cashiers and Ticket Clerks,5
8.048601,3.8776581,5230,Cashiers and Ticket Clerks,5
7.961675,3.2567022,524,Other Sales Workers,5
10.420802,6.0640836,5241,Fashion and Other Models,5
7.919226,3.1924827,5242,Sales Demonstrators,5
7.921934,3.135938,5243,Door-to-door Salespersons,5
7.6875095,3.2084062,5244,Contact Centre Salespersons,5
8.2595,4.039012,5245,Service Station Attendants,5
8.746631,4.2785573,5246,Food Service Counter Attendants,5
9.660131,2.9213302,5249,Sales Workers Not Elsewhere Classified,5
9.662658,2.0604272,53,Personal Care Workers,5
9.623855,1.6995668,531,Child Care Workers and Teachers' Aides,5
9.460047,1.7552046,5311,Child Care Workers,5
10.334195,-0.12382767,5312,Teachers' Aides,5
9.744893,1.9857644,532,Personal Care Workers in Health Services,5
11.20745,0.8334294,5321,Health Care Assistants,5
9.6499605,2.0931287,5322,Home-based Personal Care Workers,5
9.738786,1.9168158,5329,Personal Care Workers in Health Services Not Elsewhere Classified,5
9.284119,2.2875452,54,Protective Services Workers,5
