x,y,code,title,major_group
11.239511,4.756889,7224,"Metal Polishers, Wheel Grinders and Tool Sharpeners",7
11.516975,6.2384896,723,Machinery Mechanics and Repairers,7
11.493895,6.3675046,7231,Motor Vehicle Mechanics and Repairers,7
11.47302,6.2779613,7232,Aircraft Engine Mechanics and Repairers,7
11.445444,6.155832,7233,Agricultural and Industrial Machinery Mechanics and Repairers,7
11.560118,6.367504,7234,Bicycle and Related Repairers,7
9.676361,4.2065783,73,Handicraft and Printing Workers,7
11.129388,4.356498,731,Handicraft Workers,7
11.477953,5.0964684,7311,Precision-instrument Makers and Repairers,7
11.479099,5.2329946,7312,Musical Instrument Makers and Tuners,7
11.060657,4.6967216,7313,Jewellery and Precious Metal Workers,7
10.971214,4.309691,7314,Potters and Related Workers,7
10.95553,4.531845,7315,"Glass Makers, Cutters, Grinders and Finishers",7
9.629552,4.752798,7316,"Sign Writers, Decorative Painters, Engravers and Etchers",7
11.1021,4.1980634,7317,"Handicraft Workers in Wood, Basketry and Related Materials",7
11.52726,4.07555,7318,"Handicraft Workers in Textile, Leather and Related Materials",7
10.887371,4.255747,7319,Handicraft Workers Not Elsewhere Classified,7
9.690535,4.643869,732,Printing Trades Workers,7
9.729511,4.5776305,7321,Pre-press Technicians,7
9.788769,4.576304,7322,Printers,7
9.89548,4.5120006,7323,Print Finishing and Binding Workers,7
9.481104,3.9856224,74,Electrical and Electronics Trades Workers,7
11.205625,6.3352118,741,Electrical Equipment Installers and Repairers,7
11.037432,6.22343,7411,Building and Related Electricians,7
11.385708,6.2994204,7412,Electrical Mechanics and Fitters,7
11.15287,6.31065,7413,Electrical Line Installers and Repairers,7
11.289999,6.622596,742,Electronics and Telecommunications Installers and Repairers,7
11.42012,6.4197154,7421,Electronics Mechanics and Servicers,7
11.368749,7.540056,7422,Information and Communications Technology Installers and Servicers,7
9.560608,3.9455533,75,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",7
10.060305,2.4248037,751,Food Processing and Related Trades Workers,7
9.177422,2.3360279,7511,"Butchers, Fishmongers and Related Food Preparers",7
10.33285,2.4678645,7512,"Bakers, Pastry-cooks and Confectionery Makers",7
